"type","value","count","flag","part","Iteration"
"tag","BRCA",127,"none","2015-4",3
"tag","CRISPR",127,"none","2015-4",3
"tag","StartUps",126,"none","2015-4",3
"tag","indivmed",104,"none","2015-4",3
"tag","pm101",98,"none","2015-4",3
"tag","HealthIT",94,"none","2015-4",3
"tag","NewsFeed",92,"none","2015-4",3
"tag","PWSYN",90,"none","2015-4",3
"tag","microbiome",86,"none","2015-4",3
"tag","Sequencing",83,"none","2015-4",3
"tag","synbio",74,"none","2015-4",3
"tag","ngsglasgow",73,"none","2015-4",3
"tag","Tech",73,"none","2015-4",3
"tag","breastcancer",72,"none","2015-4",3
"tag","eHealth",72,"none","2015-4",3
"tag","Startup",72,"none","2015-4",3
"tag","Analytics",70,"none","2015-4",3
"tag","RareDiseases",69,"none","2015-4",3
"tag","GeneticTesting",67,"none","2015-4",3
"tag","Childx",64,"none","2015-4",3
"tag","data",64,"none","2015-4",3
"tag","job",63,"none","2015-4",3
"tag","hpc",62,"none","2015-4",3
"tag","immunoRx",60,"none","2015-4",3
"tag","pharma",57,"none","2015-4",3
"tag","WIREDhealth",57,"none","2015-4",3
"top_twitterer","GenomicsRR",7305,"none","2015-5",4
"top_twitterer","Paul_Sonnier",1097,"none","2015-5",4
"top_twitterer","EricTopol",849,"none","2015-5",4
"top_twitterer","illumina",844,"none","2015-5",4
"top_twitterer","NoSQLDigest",756,"none","2015-5",4
"top_twitterer","cathcoste",703,"none","2015-5",4
"top_twitterer","SeqComplete",681,"none","2015-5",4
"top_twitterer","Genomicswatch",651,"none","2015-5",4
"top_twitterer","Primary_Immune1",640,"none","2015-5",4
"top_twitterer","SNRTG",582,"none","2015-5",4
"top_twitterer","DrKhouryCDC",570,"none","2015-5",4
"top_twitterer","ScienceWatchout",566,"none","2015-5",4
"top_twitterer","westr",534,"none","2015-5",4
"top_twitterer","David_Dobbs",530,"none","2015-5",4
"top_hashtag","RareDisease",691,"none","2015-5",4
"top_hashtag","Cancer",447,"none","2015-5",4
"top_hashtag","PrecisionMedicine",406,"none","2015-5",4
"top_hashtag","biotech",379,"none","2015-5",4
"top_hashtag","bioinformatics",372,"none","2015-5",4
"top_hashtag","DigitalHealth",369,"none","2015-5",4
"top_hashtag","IBMWatson",272,"none","2015-5",4
"top_hashtag","healthcare",217,"none","2015-5",4
"top_hashtag","NGS",188,"none","2015-5",4
"top_hashtag","SNRTG",187,"none","2015-5",4
"top_hashtag","ASCO15",172,"none","2015-5",4
"top_hashtag","iPhone",126,"none","2015-5",4
"top_hashtag","BoG15",118,"none","2015-5",4
"top_hashtag","dnaspectrum",113,"none","2015-5",4
"tag","ASCO15",172,"conference","2015-5",4
"tag","BoG15",118,"conference","2015-5",4
"tag","CROPS2015",79,"conference","2015-5",4
"tag","nanoporeconf",70,"conference","2015-5",4
"tag","GBCGF2015",66,"conference","2015-5",4
"tag","SFAF2015",34,"conference","2015-5",4
"tag","AAI2015",32,"conference","2015-5",4
"tag","ATA2015",32,"conference","2015-5",4
"tag","ehw15",28,"conference","2015-5",4
"tag","asm2015",26,"conference","2015-5",4
"tag","AUA15",22,"conference","2015-5",4
"tag","crops15",17,"conference","2015-5",4
"tag","eHC15",17,"conference","2015-5",4
"tag","ABPHM15",15,"conference","2015-5",4
"tag","DID15",15,"conference","2015-5",4
"tag","HT15",15,"conference","2015-5",4
"tag","MLAnet15",15,"conference","2015-5",4
"tag","ATS2015",14,"conference","2015-5",4
"tag","PrimaryCare15",14,"conference","2015-5",4
"tag","BiCG15",13,"conference","2015-5",4
"tag","TCGA15",12,"conference","2015-5",4
"tag","IMFAR2015",11,"conference","2015-5",4
"tag","GE2015",10,"conference","2015-5",4
"tag","ACR2015",9,"conference","2015-5",4
"tag","CGD15",9,"conference","2015-5",4
"tag","cbdst2015",8,"conference","2015-5",4
"tag","مؤتمر_الطب_الشخصي2015",8,"conference","2015-5",4
"tag","BodenCAG15",7,"conference","2015-5",4
"tag","csummit15",7,"conference","2015-5",4
"tag","DataPowerConf",7,"conference","2015-5",4
"tag","ehealthweek15",7,"conference","2015-5",4
"tag","ESHG2015",7,"conference","2015-5",4
"tag","HTC2015",7,"conference","2015-5",4
"tag","StratMed2015",7,"conference","2015-5",4
"tag","BioSB2015",6,"conference","2015-5",4
"tag","GPRINDIA2015",6,"conference","2015-5",4
"tag","NGSUS15",6,"conference","2015-5",4
"tag","AGBT15",5,"conference","2015-5",4
"tag","AGTA15",5,"conference","2015-5",4
"tag","beings2015",5,"conference","2015-5",4
"tag","BioIT15",5,"conference","2015-5",4
"tag","CHIWPC15",5,"conference","2015-5",4
"tag","DeepLife15",5,"conference","2015-5",4
"tag","DHL2015",5,"conference","2015-5",4
"tag","GSAus2015",5,"conference","2015-5",4
"tag","immunology2015",5,"conference","2015-5",4
"tag","IPG2015",5,"conference","2015-5",4
"tag","MHAW15",5,"conference","2015-5",4
"tag","NYepi15",5,"conference","2015-5",4
"tag","oc15europe",5,"conference","2015-5",4
"tag","Medicine",109,"mesh","2015-5",4
"tag","research",93,"mesh","2015-5",4
"tag","Genome",74,"mesh","2015-5",4
"tag","malaria",45,"mesh","2015-5",4
"tag","microbiology",45,"mesh","2015-5",4
"tag","Marketing",38,"mesh","2015-5",4
"tag","Proteomics",30,"mesh","2015-5",4
"tag","Israel",28,"mesh","2015-5",4
"tag","technology",24,"mesh","2015-5",4
"tag","Liberia",22,"mesh","2015-5",4
"tag","privacy",22,"mesh","2015-5",4
"tag","Australia",21,"mesh","2015-5",4
"tag","nutrition",21,"mesh","2015-5",4
"tag","ethics",20,"mesh","2015-5",4
"tag","metabolomics",19,"mesh","2015-5",4
"tag","Progeria",19,"mesh","2015-5",4
"tag","biotechnology",15,"mesh","2015-5",4
"tag","Boston",15,"mesh","2015-5",4
"tag","disease",15,"mesh","2015-5",4
"tag","Humans",14,"mesh","2015-5",4
"tag","Immunotherapy",14,"mesh","2015-5",4
"tag","informatics",14,"mesh","2015-5",4
"tag","Prostate",14,"mesh","2015-5",4
"tag","BioEthics",13,"mesh","2015-5",4
"tag","Biosurveillance",13,"mesh","2015-5",4
"tag","Epidemiology",13,"mesh","2015-5",4
"tag","aging",12,"mesh","2015-5",4
"tag","Education",12,"mesh","2015-5",4
"tag","metagenomics",12,"mesh","2015-5",4
"tag","Tokyo",11,"mesh","2015-5",4
"tag","biodiversity",10,"mesh","2015-5",4
"tag","brain",10,"mesh","2015-5",4
"tag","entrepreneurship",10,"mesh","2015-5",4
"tag","statistics",10,"mesh","2015-5",4
"tag","asthma",9,"mesh","2015-5",4
"tag","Tanzania",9,"mesh","2015-5",4
"tag","archaea",8,"mesh","2015-5",4
"tag","cardiology",8,"mesh","2015-5",4
"tag","ecology",8,"mesh","2015-5",4
"tag","Lung",8,"mesh","2015-5",4
"tag","Mining",8,"mesh","2015-5",4
"tag","Policy",8,"mesh","2015-5",4
"tag","telemedicine",8,"mesh","2015-5",4
"tag","workflow",8,"mesh","2015-5",4
"tag","dogs",7,"mesh","2015-5",4
"tag","Forestry",7,"mesh","2015-5",4
"tag","ILLINOIS",7,"mesh","2015-5",4
"tag","Ireland",7,"mesh","2015-5",4
"tag","nanotechnology",7,"mesh","2015-5",4
"tag","risk",7,"mesh","2015-5",4
"tag","job",111,"none","2015-5",4
"tag","Watson",107,"none","2015-5",4
"tag","sequencing",105,"none","2015-5",4
"tag","bigdatamed",102,"none","2015-5",4
"tag","pm101",100,"none","2015-5",4
"tag","GBDM",86,"none","2015-5",4
"tag","mHealth",86,"none","2015-5",4
"tag","Genomics'",82,"none","2015-5",4
"tag","Personalizedmedicine",78,"none","2015-5",4
"tag","WearableTech",74,"none","2015-5",4
"tag","Microbiome",65,"none","2015-5",4
"tag","Astrobiology",63,"none","2015-5",4
"tag","DataScience",61,"none","2015-5",4
"tag","supercomputer",60,"none","2015-5",4
"tag","hiring",59,"none","2015-5",4
"tag","bioscience",58,"none","2015-5",4
"tag","CRISPR",57,"none","2015-5",4
"tag","WatsonHealth",57,"none","2015-5",4
"tag","pharma",53,"none","2015-5",4
"tag","genomic",51,"none","2015-5",4
"tag","bank",47,"none","2015-5",4
"tag","BRCA",47,"none","2015-5",4
"tag","fetchmywhiteglove",46,"none","2015-5",4
"tag","Solar",44,"none","2015-5",4
"tag","tweeted",43,"none","2015-5",4
"tag","ResearchKit",42,"none","2015-5",4
"tag","Analytics",38,"none","2015-5",4
"tag","IBM",38,"none","2015-5",4
"top_twitterer","GenomicsRR",6412,"none","2015-6",5
"top_twitterer","Paul_Sonnier",1422,"none","2015-6",5
"top_twitterer","SNRTG",1375,"none","2015-6",5
"top_twitterer","westr",1084,"none","2015-6",5
"top_twitterer","cathcoste",1050,"none","2015-6",5
"top_twitterer","NoSQLDigest",879,"none","2015-6",5
"top_twitterer","EricTopol",814,"none","2015-6",5
"top_twitterer","Primary_Immune1",809,"none","2015-6",5
"top_twitterer","Genomicswatch",749,"none","2015-6",5
"top_twitterer","ScienceWatchout",675,"none","2015-6",5
"top_twitterer","GenomeBiology",520,"none","2015-6",5
"top_twitterer","DrKhouryCDC",514,"none","2015-6",5
"top_twitterer","illumina",514,"none","2015-6",5
"top_twitterer","lkafle",478,"none","2015-6",5
"top_hashtag","RareDisease",845,"none","2015-6",5
"top_hashtag","genomicsfest",560,"none","2015-6",5
"top_hashtag","biotech",511,"none","2015-6",5
"top_hashtag","cancer",510,"none","2015-6",5
"top_hashtag","digitalhealth",493,"none","2015-6",5
"top_hashtag","bioinformatics",422,"none","2015-6",5
"top_hashtag","SNRTG",393,"none","2015-6",5
"top_hashtag","PrecisionMedicine",343,"none","2015-6",5
"top_hashtag","NGS",221,"none","2015-6",5
"top_hashtag","Google",209,"none","2015-6",5
"top_hashtag","AMAZONGOOGLE",173,"none","2015-6",5
"top_hashtag","cloud...",173,"none","2015-6",5
"top_hashtag","ASCO15",171,"none","2015-6",5
"top_hashtag","Healthcare",165,"none","2015-6",5
"tag","ASCO15",171,"conference","2015-6",5
"tag","ESHG15",142,"conference","2015-6",5
"tag","eshg2015",111,"conference","2015-6",5
"tag","BIO2015",70,"conference","2015-6",5
"tag","TCGC15",61,"conference","2015-6",5
"tag","pmsummit2015",60,"conference","2015-6",5
"tag","AACRPM15",43,"conference","2015-6",5
"tag","ASM2015",35,"conference","2015-6",5
"tag","Evol2015",29,"conference","2015-6",5
"tag","NIB2015",27,"conference","2015-6",5
"tag","DataPowerConf",24,"conference","2015-6",5
"tag","nhsconfed2015",16,"conference","2015-6",5
"tag","AGTA15",14,"conference","2015-6",5
"tag","BIF15",14,"conference","2015-6",5
"tag","ForumAMR15",14,"conference","2015-6",5
"tag","DDF2015",13,"conference","2015-6",5
"tag","HTC2015",11,"conference","2015-6",5
"tag","FEMS2015",10,"conference","2015-6",5
"tag","pm15hms",10,"conference","2015-6",5
"tag","worm15",10,"conference","2015-6",5
"tag","TCGA15",9,"conference","2015-6",5
"tag","Build2015",8,"conference","2015-6",5
"tag","ECFS2015",8,"conference","2015-6",5
"tag","2015ADA",7,"conference","2015-6",5
"tag","CAHPO15",7,"conference","2015-6",5
"tag","COPO15",7,"conference","2015-6",5
"tag","ICAR2015",7,"conference","2015-6",5
"tag","ISSCR2015",7,"conference","2015-6",5
"tag","MDSCongress2015",7,"conference","2015-6",5
"tag","TransHealth2015",7,"conference","2015-6",5
"tag","ucvmbeef15",7,"conference","2015-6",5
"tag","CIMCon15",6,"conference","2015-6",5
"tag","quantgen15",6,"conference","2015-6",5
"tag","rhc15",6,"conference","2015-6",5
"tag","SDMGS15",6,"conference","2015-6",5
"tag","ICETAR2015",5,"conference","2015-6",5
"tag","NGSData15",5,"conference","2015-6",5
"tag","ASC015",4,"conference","2015-6",5
"tag","BBM2015",4,"conference","2015-6",5
"tag","GCD15",4,"conference","2015-6",5
"tag","HPCS2015",4,"conference","2015-6",5
"tag","IRODS2015",4,"conference","2015-6",5
"tag","isth2015",4,"conference","2015-6",5
"tag","xgenseq15",4,"conference","2015-6",5
"tag","aewtl15",3,"conference","2015-6",5
"tag","ARM15",3,"conference","2015-6",5
"tag","CSMRegina2015",3,"conference","2015-6",5
"tag","CSTE2015",3,"conference","2015-6",5
"tag","Cures2015",3,"conference","2015-6",5
"tag","DID15",3,"conference","2015-6",5
"tag","Genome",130,"mesh","2015-6",5
"tag","Medicine",94,"mesh","2015-6",5
"tag","Research",78,"mesh","2015-6",5
"tag","Technology",68,"mesh","2015-6",5
"tag","Klebsiella",42,"mesh","2015-6",5
"tag","metagenomics",33,"mesh","2015-6",5
"tag","privacy",28,"mesh","2015-6",5
"tag","education",26,"mesh","2015-6",5
"tag","Bioethics",24,"mesh","2015-6",5
"tag","cattle",23,"mesh","2015-6",5
"tag","Boston",21,"mesh","2015-6",5
"tag","Exome",21,"mesh","2015-6",5
"tag","nutrition",21,"mesh","2015-6",5
"tag","epidemiology",20,"mesh","2015-6",5
"tag","ethics",20,"mesh","2015-6",5
"tag","proteomics",20,"mesh","2015-6",5
"tag","melanoma",19,"mesh","2015-6",5
"tag","agriculture",18,"mesh","2015-6",5
"tag","marketing",18,"mesh","2015-6",5
"tag","Washington",14,"mesh","2015-6",5
"tag","bacteria",13,"mesh","2015-6",5
"tag","Disease",13,"mesh","2015-6",5
"tag","forestry",13,"mesh","2015-6",5
"tag","malaria",13,"mesh","2015-6",5
"tag","sheep",13,"mesh","2015-6",5
"tag","wool",13,"mesh","2015-6",5
"tag","informatics",12,"mesh","2015-6",5
"tag","microfluidics",11,"mesh","2015-6",5
"tag","chemistry",10,"mesh","2015-6",5
"tag","dogs",10,"mesh","2015-6",5
"tag","immunotherapy",10,"mesh","2015-6",5
"tag","biotechnology",9,"mesh","2015-6",5
"tag","obesity",9,"mesh","2015-6",5
"tag","patients",9,"mesh","2015-6",5
"tag","plants",9,"mesh","2015-6",5
"tag","butterflies",8,"mesh","2015-6",5
"tag","food",8,"mesh","2015-6",5
"tag","pediatrics",8,"mesh","2015-6",5
"tag","pharmacology",8,"mesh","2015-6",5
"tag","reading",8,"mesh","2015-6",5
"tag","Software",8,"mesh","2015-6",5
"tag","africa",7,"mesh","2015-6",5
"tag","Argentina",7,"mesh","2015-6",5
"tag","biodiversity",7,"mesh","2015-6",5
"tag","birds",7,"mesh","2015-6",5
"tag","hemochromatosis",7,"mesh","2015-6",5
"tag","methylation",7,"mesh","2015-6",5
"tag","neurology",7,"mesh","2015-6",5
"tag","ontario",7,"mesh","2015-6",5
"tag","Pakistan",7,"mesh","2015-6",5
"tag","GBDM",164,"none","2015-6",5
"tag","cloud",133,"none","2015-6",5
"tag","confed2015",121,"none","2015-6",5
"tag","PM101",112,"none","2015-6",5
"tag","job",105,"none","2015-6",5
"tag","supportcancer",103,"none","2015-6",5
"tag","GA4GH",101,"none","2015-6",5
"tag","sequencing",101,"none","2015-6",5
"tag","tech",95,"none","2015-6",5
"tag","Amazon",85,"none","2015-6",5
"tag","Analytics",84,"none","2015-6",5
"tag","MOOCs",80,"none","2015-6",5
"tag","PersonalizedMedicine",78,"none","2015-6",5
"tag","crispr",76,"none","2015-6",5
"tag","mhealth",73,"none","2015-6",5
"tag","data",72,"none","2015-6",5
"tag","genomes100k",72,"none","2015-6",5
"tag","EBM",69,"none","2015-6",5
"tag","rarediseases",68,"none","2015-6",5
"tag","hashtags",67,"none","2015-6",5
"tag","tweeted",67,"none","2015-6",5
"tag","datascience",61,"none","2015-6",5
"tag","scicomm",60,"none","2015-6",5
"tag","hcsmeu",57,"none","2015-6",5
"tag","startup",57,"none","2015-6",5
"tag","genetic",56,"none","2015-6",5
"tag","evolution",53,"none","2015-6",5
"top_twitterer","NatureNews",11521,"none","2015-7",6
"top_twitterer","GenomicsRR",5925,"none","2015-7",6
"top_twitterer","Paul_Sonnier",2144,"none","2015-7",6
"top_twitterer","SNRTG",2131,"none","2015-7",6
"top_twitterer","EricTopol",1554,"none","2015-7",6
"top_twitterer","homeAIinfo",1405,"none","2015-7",6
"top_twitterer","NoSQLDigest",1369,"none","2015-7",6
"top_twitterer","PLOSBiology",797,"none","2015-7",6
"top_twitterer","cathcoste",781,"none","2015-7",6
"top_twitterer","illumina",770,"none","2015-7",6
"top_twitterer","Primary_Immune1",697,"none","2015-7",6
"top_twitterer","Genomicswatch",682,"none","2015-7",6
"top_twitterer","815wrldtrvlr",661,"none","2015-7",6
"top_twitterer","DrKhouryCDC",608,"none","2015-7",6
"top_hashtag","RareDisease",815,"none","2015-7",6
"top_hashtag","DigitalHealth",629,"none","2015-7",6
"top_hashtag","SNRTG",588,"none","2015-7",6
"top_hashtag","biotech",538,"none","2015-7",6
"top_hashtag","PrecisionMedicine",329,"none","2015-7",6
"top_hashtag","bioinformatics",286,"none","2015-7",6
"top_hashtag","cancer",277,"none","2015-7",6
"top_hashtag","DeepLearning",255,"none","2015-7",6
"top_hashtag","healthcare",190,"none","2015-7",6
"top_hashtag","job",164,"none","2015-7",6
"top_hashtag","Genome",146,"none","2015-7",6
"top_hashtag","AI",145,"none","2015-7",6
"top_hashtag","analytics",130,"none","2015-7",6
"top_hashtag","Medicine",125,"none","2015-7",6
"tag","smbe15",124,"conference","2015-7",6
"tag","EEGen15",85,"conference","2015-7",6
"tag","GCD15",34,"conference","2015-7",6
"tag","ISMB2015",29,"conference","2015-7",6
"tag","BOSC2015",24,"conference","2015-7",6
"tag","CIMCon15",23,"conference","2015-7",6
"tag","ismbeccb2015",20,"conference","2015-7",6
"tag","BIOWC15",19,"conference","2015-7",6
"tag","JMIH15",19,"conference","2015-7",6
"tag","GSAus2015",18,"conference","2015-7",6
"tag","AACR15",17,"conference","2015-7",6
"tag","dcamg15",17,"conference","2015-7",6
"tag","ProbGen2015",17,"conference","2015-7",6
"tag","BodenCAG15",16,"conference","2015-7",6
"tag","iHEA2015",16,"conference","2015-7",6
"tag","NGSUS15",16,"conference","2015-7",6
"tag","GSP15",15,"conference","2015-7",6
"tag","Cures2015",14,"conference","2015-7",6
"tag","EEGen15
https://t.co…",14,"conference","2015-7",6
"tag","HTC2015",14,"conference","2015-7",6
"tag","plantbiology15",14,"conference","2015-7",6
"tag","bioont15",11,"conference","2015-7",6
"tag","CAMDA2015",10,"conference","2015-7",6
"tag","Diagnostics15",10,"conference","2015-7",6
"tag","HTSD15",9,"conference","2015-7",6
"tag","TEDMED2015",9,"conference","2015-7",6
"tag","ATBC15",8,"conference","2015-7",6
"tag","BHSC15",8,"conference","2015-7",6
"tag","sowerby2015",8,"conference","2015-7",6
"tag","BioC2015",7,"conference","2015-7",6
"tag","BPGW15",7,"conference","2015-7",6
"tag","FSBI2015",7,"conference","2015-7",6
"tag","PAGASIA15",7,"conference","2015-7",6
"tag","shca2015",7,"conference","2015-7",6
"tag","BodenCAG2015",6,"conference","2015-7",6
"tag","PlantBiology2015",6,"conference","2015-7",6
"tag","TCGC15",6,"conference","2015-7",6
"tag","3DSIG2015",5,"conference","2015-7",6
"tag","ICAR2015",5,"conference","2015-7",6
"tag","IRC2015SK",5,"conference","2015-7",6
"tag","Marchantia2015",5,"conference","2015-7",6
"tag","Almedalen2015",4,"conference","2015-7",6
"tag","EEG15",4,"conference","2015-7",6
"tag","ezm2015",4,"conference","2015-7",6
"tag","FSBI2015
Stay",4,"conference","2015-7",6
"tag","G2S15",4,"conference","2015-7",6
"tag","HELI2015",4,"conference","2015-7",6
"tag","isafg2015",4,"conference","2015-7",6
"tag","JOBIM2015",4,"conference","2015-7",6
"tag","MWCS15",4,"conference","2015-7",6
"tag","Genome",146,"mesh","2015-7",6
"tag","Medicine",125,"mesh","2015-7",6
"tag","research",79,"mesh","2015-7",6
"tag","technology",57,"mesh","2015-7",6
"tag","marketing",37,"mesh","2015-7",6
"tag","proteomics",30,"mesh","2015-7",6
"tag","privacy",25,"mesh","2015-7",6
"tag","climate",24,"mesh","2015-7",6
"tag","pediatrics",23,"mesh","2015-7",6
"tag","astronomy",21,"mesh","2015-7",6
"tag","ethics",21,"mesh","2015-7",6
"tag","disease",19,"mesh","2015-7",6
"tag","Illinois",18,"mesh","2015-7",6
"tag","Japan",18,"mesh","2015-7",6
"tag","Boston",17,"mesh","2015-7",6
"tag","informatics",17,"mesh","2015-7",6
"tag","Robotics",17,"mesh","2015-7",6
"tag","wine",17,"mesh","2015-7",6
"tag","biotechnology",15,"mesh","2015-7",6
"tag","epidemiology",15,"mesh","2015-7",6
"tag","Klebsiella",15,"mesh","2015-7",6
"tag","Washington",15,"mesh","2015-7",6
"tag","architecture",13,"mesh","2015-7",6
"tag","algorithms",12,"mesh","2015-7",6
"tag","Art",12,"mesh","2015-7",6
"tag","Brain",12,"mesh","2015-7",6
"tag","statistics",12,"mesh","2015-7",6
"tag","China",11,"mesh","2015-7",6
"tag","England",11,"mesh","2015-7",6
"tag","hemochromatosis",11,"mesh","2015-7",6
"tag","metabolomics",11,"mesh","2015-7",6
"tag","patients",11,"mesh","2015-7",6
"tag","agriculture",10,"mesh","2015-7",6
"tag","Bioethics",10,"mesh","2015-7",6
"tag","ecology",8,"mesh","2015-7",6
"tag","Hemophilia",8,"mesh","2015-7",6
"tag","Nature",8,"mesh","2015-7",6
"tag","pharmacology",8,"mesh","2015-7",6
"tag","cannabis",7,"mesh","2015-7",6
"tag","Education",7,"mesh","2015-7",6
"tag","exome",7,"mesh","2015-7",6
"tag","Hope",7,"mesh","2015-7",6
"tag","immunotherapy",7,"mesh","2015-7",6
"tag","leukemia",7,"mesh","2015-7",6
"tag","methylation",7,"mesh","2015-7",6
"tag","religion",7,"mesh","2015-7",6
"tag","sorghum",7,"mesh","2015-7",6
"tag","asthma",6,"mesh","2015-7",6
"tag","cattle",6,"mesh","2015-7",6
"tag","coyotes",6,"mesh","2015-7",6
"tag","NGS",121,"none","2015-7",6
"tag","cloud",120,"none","2015-7",6
"tag","WearableTech",119,"none","2015-7",6
"tag","IoT",117,"none","2015-7",6
"tag","startup",106,"none","2015-7",6
"tag","mhealth",104,"none","2015-7",6
"tag","indivmed",90,"none","2015-7",6
"tag","Data",89,"none","2015-7",6
"tag","MGen",87,"none","2015-7",6
"tag","breastcancer",82,"none","2015-7",6
"tag","personalizedmedicine",82,"none","2015-7",6
"tag","tech",77,"none","2015-7",6
"tag","CRISPR",76,"none","2015-7",6
"tag","DataScience",71,"none","2015-7",6
"tag","genomes100k",71,"none","2015-7",6
"tag","tweeted",67,"none","2015-7",6
"tag","pharma",65,"none","2015-7",6
"tag","RareDiseases",65,"none","2015-7",6
"tag","PMINetwork",64,"none","2015-7",6
"tag","Hiring",61,"none","2015-7",6
"tag","HL7",60,"none","2015-7",6
"tag","ACGT",58,"none","2015-7",6
"tag","ad",58,"none","2015-7",6
"tag","sequencing",57,"none","2015-7",6
"tag","SDCC",52,"none","2015-7",6
"tag","webinar",51,"none","2015-7",6
"tag","Startups",48,"none","2015-7",6
"tag","Google",47,"none","2015-7",6
"tag","hcsm",47,"none","2015-7",6
"tag","HL7genomics",45,"none","2015-7",6
"tag","bioscience",44,"none","2015-7",6
"top_twitterer","GenomicsRR",5158,"none","2015-8",7
"top_twitterer","SNRTG",2590,"none","2015-8",7
"top_twitterer","Paul_Sonnier",1880,"none","2015-8",7
"top_twitterer","EricTopol",1148,"none","2015-8",7
"top_twitterer","SeqComplete",1069,"none","2015-8",7
"top_twitterer","homeAIinfo",786,"none","2015-8",7
"top_twitterer","GenomeBiology",740,"none","2015-8",7
"top_twitterer","cathcoste",718,"none","2015-8",7
"top_twitterer","Primary_Immune1",714,"none","2015-8",7
"top_twitterer","Genomicswatch",581,"none","2015-8",7
"top_twitterer","NoSQLDigest",576,"none","2015-8",7
"top_twitterer","GerryWieder",559,"none","2015-8",7
"top_twitterer","DellHealth",437,"none","2015-8",7
"top_twitterer","medcitynews",430,"none","2015-8",7
"top_hashtag","RareDisease",768,"none","2015-8",7
"top_hashtag","SNRTG",646,"none","2015-8",7
"top_hashtag","digitalhealth",543,"none","2015-8",7
"top_hashtag","PrecisionMedicine",522,"none","2015-8",7
"top_hashtag","biotech",443,"none","2015-8",7
"top_hashtag","Cancer",358,"none","2015-8",7
"top_hashtag","bioinformatics",308,"none","2015-8",7
"top_hashtag","healthcare",286,"none","2015-8",7
"top_hashtag","Genome",274,"none","2015-8",7
"top_hashtag","IoT",243,"none","2015-8",7
"top_hashtag","ngs",212,"none","2015-8",7
"top_hashtag","DeepLearning",181,"none","2015-8",7
"top_hashtag","Analytics",161,"none","2015-8",7
"top_hashtag","CRISPR",153,"none","2015-8",7
"tag","HPBigData2015",48,"conference","2015-8",7
"tag","CIMCon15",30,"conference","2015-8",7
"tag","BPGW15",19,"conference","2015-8",7
"tag","Expo15NHS",19,"conference","2015-8",7
"tag","HGSA2015",18,"conference","2015-8",7
"tag","NGSUS15",14,"conference","2015-8",7
"tag","eseb15",13,"conference","2015-8",7
"tag","ICCB2015",13,"conference","2015-8",7
"tag","GCD15",12,"conference","2015-8",7
"tag","EvoDevo15",11,"conference","2015-8",7
"tag","ASA15",10,"conference","2015-8",7
"tag","eureka15",10,"conference","2015-8",7
"tag","aps2015",9,"conference","2015-8",7
"tag","LPSHG2015",9,"conference","2015-8",7
"tag","ESP2015",8,"conference","2015-8",7
"tag","NGDx15",8,"conference","2015-8",7
"tag","AGA2015",7,"conference","2015-8",7
"tag","HPBigDataConference",7,"conference","2015-8",7
"tag","ibmscongress15",7,"conference","2015-8",7
"tag","IDF15",7,"conference","2015-8",7
"tag","aps15",6,"conference","2015-8",7
"tag","CONN15",6,"conference","2015-8",7
"tag","eseb15!!",6,"conference","2015-8",7
"tag","eseb2015",6,"conference","2015-8",7
"tag","GenSci15",6,"conference","2015-8",7
"tag","waavp2015",6,"conference","2015-8",7
"tag","ACE15",5,"conference","2015-8",7
"tag","ASHG2015",5,"conference","2015-8",7
"tag","BCSC15",5,"conference","2015-8",7
"tag","BCSC2015",5,"conference","2015-8",7
"tag","espn2015",5,"conference","2015-8",7
"tag","GET2015",5,"conference","2015-8",7
"tag","MAPonco15",5,"conference","2015-8",7
"tag","SfN15",5,"conference","2015-8",7
"tag","2015beacon",4,"conference","2015-8",7
"tag","CRDN15",4,"conference","2015-8",7
"tag","DNAbarcodes2015",4,"conference","2015-8",7
"tag","EAAP2015",4,"conference","2015-8",7
"tag","Evergreen2015",4,"conference","2015-8",7
"tag","medinfo2015",4,"conference","2015-8",7
"tag","QRW2015",4,"conference","2015-8",7
"tag","xgenseq15",4,"conference","2015-8",7
"tag","FarrConf2015",3,"conference","2015-8",7
"tag","ICEID2015",3,"conference","2015-8",7
"tag","IDG15",3,"conference","2015-8",7
"tag","IPMB2015",3,"conference","2015-8",7
"tag","IRC2015SK",3,"conference","2015-8",7
"tag","PedInno15",3,"conference","2015-8",7
"tag","ARSBC15",2,"conference","2015-8",7
"tag","ASHG15",2,"conference","2015-8",7
"tag","Genome",274,"mesh","2015-8",7
"tag","medicine",76,"mesh","2015-8",7
"tag","technology",55,"mesh","2015-8",7
"tag","bioethics",51,"mesh","2015-8",7
"tag","research",50,"mesh","2015-8",7
"tag","Privacy",41,"mesh","2015-8",7
"tag","metabolomics",39,"mesh","2015-8",7
"tag","obesity",36,"mesh","2015-8",7
"tag","marketing",30,"mesh","2015-8",7
"tag","Proteomics",30,"mesh","2015-8",7
"tag","brain",28,"mesh","2015-8",7
"tag","melanoma",24,"mesh","2015-8",7
"tag","epigenomics",22,"mesh","2015-8",7
"tag","ethics",20,"mesh","2015-8",7
"tag","Israel",20,"mesh","2015-8",7
"tag","Pathology",20,"mesh","2015-8",7
"tag","pakistan",19,"mesh","2015-8",7
"tag","Software",18,"mesh","2015-8",7
"tag","book",15,"mesh","2015-8",7
"tag","diet",15,"mesh","2015-8",7
"tag","Education",14,"mesh","2015-8",7
"tag","biotechnology",12,"mesh","2015-8",7
